Date,AAPL,AMZN,BAC,CA,CHD,MS,MSFT,TSLA
2017-05-12,155.48941,961.349976,23.799696,31.111658,50.007626,42.503723,67.629959,324.809998
2017-05-15,155.090958,957.969971,23.859194,31.190397,50.057434,43.200016,67.679413,315.880005
2017-05-16,154.861862,966.070007,23.789778,31.210081,49.290382,43.15028,69.04216,317.01001
2017-05-17,149.662277,944.76001,22.38163,30.717964,49.519501,40.753044,67.122383,306.109985
2017-05-18,151.943314,958.48999,22.550209,30.550646,49.48962,41.091244,67.351158,313.059998
2017-05-19,152.461288,959.840027,22.857622,30.767176,49.549389,41.578648,67.331268,310.829987
2017-05-22,153.38765,970.669983,22.847708,31.387243,49.828316,41.439388,68.087234,310.350006
2017-05-23,153.198395,971.539978,23.194786,31.253302,50.117207,42.195362,68.316025,303.859985
2017-05-24,152.740189,980.349976,23.165037,31.36244,50.535595,42.404255,68.40554,310.220001
2017-05-25,153.268112,993.380005,23.055954,31.660091,51.003796,42.404255,69.251045,316.829987
2017-05-26,153.00914,995.780029,23.046038,31.570795,50.904175,42.61314,69.589233,325.140015
2017-05-30,153.068893,996.700012,22.718792,31.650169,51.332527,42.056103,70.036858,335.100006
2017-05-31,152.16246,994.619995,22.295954,31.521187,51.462029,41.518967,69.469872,341.01001
2017-06-01,152.580811,995.950012,22.514833,31.620405,52.04977,42.384357,69.728493,340.369995
2017-06-02,154.841934,1006.72998,22.335752,31.937897,52.368542,42.294834,71.3797,339.850006
2017-06-05,153.327881,1011.340027,22.295954,31.679934,52.41835,42.662876,71.896942,347.320007
2017-06-06,153.845856,1003.0,22.116871,31.898212,52.617584,42.712608,72.135666,352.850006
2017-06-07,154.762253,1010.070007,22.484987,31.77915,53.055897,43.050808,72.006363,359.649994
2017-06-08,154.383743,1010.27002,22.853104,31.71962,52.617584,43.866467,71.568687,370.0
2017-06-09,148.397247,978.309998,23.549541,31.461657,52.796894,44.672176,69.947327,357.320007
2017-06-12,144.851166,964.909973,23.658983,31.878368,52.697281,44.612495,69.410194,359.01001
2017-06-13,146.016586,980.789978,23.649035,31.918053,52.59766,44.910908,70.275581,375.950012
2017-06-14,144.592194,976.469971,23.639084,31.481501,52.976208,44.672176,69.897591,380.660004
2017-06-15,143.725586,964.169983,23.420204,31.590639,53.344788,44.453342,69.529556,375.339996
2017-06-16,141.713501,987.710022,23.310764,31.42197,52.996128,44.244453,69.629028,371.399994
2017-06-19,145.767578,995.169983,23.788321,31.650169,53.544022,45.47789,70.494415,369.799988
2017-06-20,144.442764,992.590027,23.370459,31.332676,53.324863,45.259052,69.539505,372.23999
2017-06-21,145.299408,1002.22998,23.012289,35.519623,52.816818,44.672176,69.897591,376.399994
2017-06-22,145.060364,1001.299988,22.813309,34.83503,52.637508,44.373768,69.88765,382.609985
2017-06-23,145.707809,1003.73999,22.703867,34.706047,52.836742,43.458637,70.832611,383.450012
2017-06-26,145.249619,993.97998,22.773512,34.53738,52.886551,43.766998,70.156219,377.48999
2017-06-27,143.167786,976.780029,23.151579,34.348866,52.478123,43.985832,68.843208,362.369995
2017-06-28,145.259567,990.330017,23.758472,34.636597,52.378506,44.085304,69.430092,371.23999
2017-06-29,143.117966,975.929993,24.196234,34.00161,51.611458,44.513027,68.127029,360.75
2017-06-30,143.45665,968.0,24.136539,34.200043,51.681187,44.324032,68.564697,361.609985
2017-07-03,142.93869,953.659973,24.554403,33.892467,51.820652,45.368473,67.808723,352.619995
2017-07-05,143.526367,971.400024,24.79318,34.209961,51.58157,45.915558,68.713905,327.089996
2017-07-06,142.171692,965.140015,24.584249,33.634506,51.750919,45.885719,68.206604,308.829987
2017-07-07,143.616013,978.76001,24.703638,34.07106,51.800728,45.806141,69.091888,313.220001
2017-07-10,144.492584,996.469971,24.763332,34.031372,52.109543,45.74646,69.609138,316.049988
2017-07-11,144.960739,994.130005,24.47481,34.041294,51.980038,45.239159,69.61908,327.220001
2017-07-12,145.169922,1006.51001,24.226082,34.051216,51.701111,44.721912,70.772934,329.519989
2017-07-13,147.191986,1000.630005,24.494709,34.170277,51.800728,45.27895,71.389641,323.410004
2017-07-14,148.457001,1001.809998,24.086794,34.209961,52.41835,44.960644,72.394295,327.779999
2017-07-17,148.974976,1010.039978,23.897762,34.229805,53.125633,45.089954,72.961273,319.570007
2017-07-18,149.49295,1024.449951,23.778372,33.793255,53.42448,44.900959,72.911537,328.23999
2017-07-19,150.429276,1026.869995,23.937557,34.319103,52.747089,46.373123,73.468567,325.26001
2017-07-20,149.751923,1028.699951,23.818169,34.36871,52.786934,46.263702,73.82666,329.920013
2017-07-21,149.682205,1025.670044,23.678881,34.150433,53.055897,46.343281,73.398941,328.399994
2017-07-24,151.495071,1038.949951,23.788321,34.458004,52.59766,46.462646,73.209946,342.519989
2017-07-25,152.142548,1039.869995,24.355419,34.755653,53.125633,47.35788,73.796822,339.600006
2017-07-26,152.859726,1052.800049,24.086794,34.378632,53.464325,46.959999,73.657562,343.850006
2017-07-27,149.971069,1046.0,23.987305,30.856434,53.59383,47.09,72.772285,334.459991
2017-07-28,148.915207,1020.039978,23.907711,30.697687,53.095745,46.66,72.652916,335.070007
2017-07-31,148.148224,987.780029,23.997253,30.796906,53.145554,46.900002,72.314713,323.470001
2017-08-01,149.463058,996.190002,24.325573,30.975494,52.806854,47.209999,72.195358,319.570007
2017-08-02,156.52533,995.890015,24.464861,30.608393,52.527931,47.330002,71.877052,325.890015
2017-08-03,154.961472,986.919983,24.245981,31.600561,51.571609,47.259998,71.767632,347.089996
2017-08-04,155.778259,987.580017,24.842926,31.739464,50.196896,48.080002,72.294823,356.910004
2017-08-07,158.188797,992.27002,24.832977,32.066879,50.097282,48.310001,72.016312,355.170013
2017-08-08,159.453827,989.840027,24.773283,31.967665,49.509541,47.93,72.404243,365.220001
2017-08-09,160.429993,982.01001,24.614098,32.295078,49.728695,47.650002,72.085938,363.529999
2017-08-10,155.320007,956.919983,23.997253,31.798994,49.390003,46.299999,71.031555,355.399994
2017-08-11,157.479996,967.98999,23.738577,31.739464,49.619999,45.650002,72.115776,357.869995
2017-08-14,159.850006,983.299988,24.295725,32.414135,49.98,46.509998,73.199997,363.799988
2017-08-15,161.600006,982.73999,24.34547,32.245468,49.77,46.43,73.220001,362.329987
2017-08-16,160.949997,978.179993,24.066896,32.404217,50.27,46.009998,73.650002,362.910004
2017-08-17,157.860001,960.570007,23.519695,32.126411,49.849998,45.09,72.400002,351.920013
2017-08-18,157.5,958.469971,23.499798,32.116486,50.049999,45.389999,72.489998,347.459991
2017-08-21,157.210007,953.289978,23.261017,32.305,50.400002,44.68,72.150002,337.859985
2017-08-22,159.779999,966.900024,23.708729,32.509998,50.369999,45.57,73.160004,341.350006
2017-08-23,159.979996,958.0,23.639084,32.389999,50.049999,45.799999,72.720001,352.769989
2017-08-24,159.270004,952.450012,23.718678,32.419998,49.599998,46.0,72.690002,352.929993
2017-08-25,159.860001,945.26001,23.649035,32.5,49.740002,45.939999,72.82,348.049988
2017-08-28,161.470001,946.02002,23.599287,32.610001,49.740002,45.48,72.830002,345.660004
2017-08-29,162.910004,954.059998,23.460001,32.669998,49.52,45.349998,73.050003,347.359985
2017-08-30,163.350006,967.590027,23.870001,32.93,49.599998,45.66,74.010002,353.179993
2017-08-31,164.0,980.599976,23.889999,33.18,50.169998,45.5,74.769997,355.899994
2017-09-01,164.050003,978.25,24.09,33.259998,50.209999,46.189999,73.940002,355.399994
2017-09-05,162.080002,965.27002,23.309999,33.02,50.389999,44.889999,73.610001,349.589996
2017-09-06,161.910004,967.799988,23.41,33.07,49.82,45.07,73.400002,344.529999
2017-09-07,161.259995,979.469971,22.969999,33.25,49.48,44.07,74.339996,350.609985
2017-09-08,158.630005,965.900024,22.889999,33.16,49.119999,44.009998,73.980003,343.399994
2017-09-11,161.5,977.960022,23.360001,33.41,49.619999,45.16,74.760002,363.690002
2017-09-12,160.860001,982.580017,23.950001,33.549999,49.43,45.75,74.68,362.75
2017-09-13,159.649994,999.599976,24.33,33.459999,49.279999,46.220001,75.209999,366.230011
2017-09-14,158.279999,992.210022,24.24,33.169998,49.66,46.419998,74.769997,377.640015
2017-09-15,159.880005,986.789978,24.379999,33.099998,50.43,46.599998,75.309998,379.809998
2017-09-18,158.669998,974.190002,24.700001,32.990002,50.610001,47.32,75.160004,385.0
2017-09-19,158.729996,969.859985,24.860001,32.900002,50.57,47.669998,75.440002,375.100006
2017-09-20,156.070007,973.210022,25.059999,32.610001,49.689999,47.889999,74.940002,373.910004
2017-09-21,153.389999,964.650024,25.16,32.360001,48.490002,48.259998,74.209999,366.480011
2017-09-22,151.889999,955.099976,25.02,32.68,48.610001,48.220001,74.410004,351.089996
2017-09-25,150.550003,939.789978,24.76,33.009998,48.470001,47.740002,73.260002,344.98999
2017-09-26,153.139999,938.599976,24.809999,33.16,48.740002,47.459999,73.260002,345.25
2017-09-27,154.229996,950.869995,25.41,33.25,48.040001,48.07,73.849998,340.970001
2017-09-28,153.279999,956.400024,25.450001,33.009998,48.119999,48.150002,73.870003,339.600006
2017-09-29,154.119995,961.349976,25.34,33.380001,48.450001,48.169998,74.489998,341.100006
2017-10-02,153.809998,959.190002,25.620001,33.669998,47.93,48.919998,74.610001,341.529999
2017-10-03,154.479996,957.099976,25.860001,33.57,47.360001,49.279999,74.260002,348.140015
2017-10-04,153.479996,965.450012,25.709999,33.66,47.639999,49.009998,74.690002,355.01001
2017-10-05,155.389999,980.849976,26.129999,33.939999,47.93,49.630001,75.970001,355.329987
2017-10-06,155.300003,989.580017,26.209999,33.860001,47.450001,49.759998,76.0,356.880005
2017-10-09,155.839996,990.98999,25.85,33.57,47.02,49.380001,76.290001,342.940002
2017-10-10,155.899994,987.200012,25.93,33.639999,47.380001,49.490002,76.290001,355.589996
2017-10-11,156.410004,991.450012,25.674999,33.455002,47.43,49.23,76.120003,352.65451
